2024-05-28 21:27:32 [ServiceHub.IdentityHost, CPU Usage: 1.9 s., Memory Usage: 5.0 MB]
2024-05-28 21:27:32 [ServiceHub.SettingsHost, CPU Usage: 2.0 s., Memory Usage: 18.0 MB]
2024-05-28 21:27:32 [ServiceHub.ThreadedWaitDialog, CPU Usage: 1.1 s., Memory Usage: 13.0 MB]
2024-05-28 21:27:32 [ServiceHub.IndexingService, CPU Usage: 1.7 s., Memory Usage: 8.0 MB]
2024-05-28 21:27:32 [ServiceHub.RoslynCodeAnalysisService, CPU Usage: 21.7 s., Memory Usage: 7.0 MB]
2024-05-28 21:27:32 [ServiceHub.Host.AnyCPU, CPU Usage: 4.1 s., Memory Usage: 20.0 MB]
2024-05-28 21:27:32 [ServiceHub.TestWindowStoreHost, CPU Usage: 0.8 s., Memory Usage: 11.0 MB]
2024-05-28 21:27:32 [ServiceHub.IntellicodeModelService, CPU Usage: 1.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:32 [ServiceHub.Host.dotnet.x64, CPU Usage: 3.2 s., Memory Usage: 7.0 MB]
2024-05-28 21:27:32 [ApplicationFrameHost, CPU Usage: 0.2 s., Memory Usage: 22.0 MB]
2024-05-28 21:27:32 [RtkUWP, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:32 [audiodg, CPU Usage: 26.9 s., Memory Usage: 8.0 MB]
2024-05-28 21:27:32 [WpfSurface, CPU Usage: 1.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:32 [TaskManager, CPU Usage: 69.1 s., Memory Usage: 83.0 MB]
2024-05-28 21:27:32 [notepad, CPU Usage: 0.1 s., Memory Usage: 4.0 MB]
2024-05-28 21:27:32 [explorer, CPU Usage: 8.0 s., Memory Usage: 85.0 MB]
2024-05-28 21:27:32 [StartMenuExperienceHost, CPU Usage: 0.8 s., Memory Usage: 12.0 MB]
2024-05-28 21:27:32 [TextInputHost, CPU Usage: 0.4 s., Memory Usage: 9.0 MB]
2024-05-28 21:27:32 [SearchApp, CPU Usage: 2.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:32 [ShellExperienceHost, CPU Usage: 0.5 s., Memory Usage: 40.0 MB]
2024-05-28 21:27:32 [ScreenSketch, CPU Usage: 0.6 s., Memory Usage: 83.0 MB]
2024-05-28 21:27:32 [smartscreen, CPU Usage: 0.0 s., Memory Usage: 22.0 MB]
2024-05-28 21:27:32 [Telegram, CPU Usage: 2.9 s., Memory Usage: 262.0 MB]
2024-05-28 21:27:42 [System, CPU Usage: 323.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [Registry, CPU Usage: 1.0 s., Memory Usage: 11.0 MB]
2024-05-28 21:27:42 [smss, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [csrss, CPU Usage: 5.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:42 [wininit, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [services, CPU Usage: 6.8 s., Memory Usage: 5.0 MB]
2024-05-28 21:27:42 [lsass, CPU Usage: 3.3 s., Memory Usage: 12.0 MB]
2024-05-28 21:27:42 [svchost, CPU Usage: 58.2 s., Memory Usage: 212.0 MB]
2024-05-28 21:27:42 [fontdrvhost, CPU Usage: 0.9 s., Memory Usage: 13.0 MB]
2024-05-28 21:27:42 [WUDFHost, CPU Usage: 0.7 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:42 [winlogon, CPU Usage: 0.2 s., Memory Usage: 1.0 MB]
2024-05-28 21:27:42 [dwm, CPU Usage: 152.0 s., Memory Usage: 453.0 MB]
2024-05-28 21:27:42 [IntelCpHDCPSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [IntelCpHeciSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [igfxCUIService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [NVDisplay.Container, CPU Usage: 15.2 s., Memory Usage: 5.0 MB]
2024-05-28 21:27:42 [svchost, CPU Usage: 1.4 s., Memory Usage: 12.0 MB]
2024-05-28 21:27:42 [Memory Compression, CPU Usage: 156.8 s., Memory Usage: 334.0 MB]
2024-05-28 21:27:42 [WmiPrvSE, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [wlanext, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [conhost, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [OneApp.IGCC.WinService, CPU Usage: 0.9 s., Memory Usage: 3.0 MB]
2024-05-28 21:27:42 [FMService64, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [DAX3API, CPU Usage: 1.1 s., Memory Usage: 1.0 MB]
2024-05-28 21:27:42 [Lenovo.Modern.ImController, CPU Usage: 2.4 s., Memory Usage: 6.0 MB]
2024-05-28 21:27:42 [LenovoUtilityService, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [esif_uf, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [OfficeClickToRun, CPU Usage: 1.4 s., Memory Usage: 6.0 MB]
2024-05-28 21:27:42 [LMS, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [MpDefenderCoreService, CPU Usage: 1.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:42 [nvcontainer, CPU Usage: 34.7 s., Memory Usage: 26.0 MB]
2024-05-28 21:27:42 [RtkAudUService64, CPU Usage: 0.4 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:42 [RstMwService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [MsMpEng, CPU Usage: 131.8 s., Memory Usage: 152.0 MB]
2024-05-28 21:27:42 [dasHost, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [jhi_service, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [dllhost, CPU Usage: 0.2 s., Memory Usage: 3.0 MB]
2024-05-28 21:27:42 [NisSrv, CPU Usage: 0.1 s., Memory Usage: 4.0 MB]
2024-05-28 21:27:42 [SgrmBroker, CPU Usage: 0.2 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:42 [SearchIndexer, CPU Usage: 6.5 s., Memory Usage: 8.0 MB]
2024-05-28 21:27:42 [sihost, CPU Usage: 1.7 s., Memory Usage: 19.0 MB]
2024-05-28 21:27:42 [PresentationFontCache, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [FnHotkeyCapsLKNumLK, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [taskhostw, CPU Usage: 0.5 s., Memory Usage: 4.0 MB]
2024-05-28 21:27:42 [FnHotkeyUtility, CPU Usage: 0.5 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:42 [ctfmon, CPU Usage: 4.7 s., Memory Usage: 8.0 MB]
2024-05-28 21:27:42 [unsecapp, CPU Usage: 0.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:42 [igfxEM, CPU Usage: 2.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [RuntimeBroker, CPU Usage: 2.5 s., Memory Usage: 55.0 MB]
2024-05-28 21:27:42 [nvsphelper64, CPU Usage: 1.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [NVIDIA Overlay, CPU Usage: 6.0 s., Memory Usage: 21.0 MB]
2024-05-28 21:27:42 [memreduct, CPU Usage: 1.4 s., Memory Usage: 1.0 MB]
2024-05-28 21:27:42 [firefox, CPU Usage: 661.7 s., Memory Usage: 1523.0 MB]
2024-05-28 21:27:42 [SecurityHealthService, CPU Usage: 0.1 s., Memory Usage: 3.0 MB]
2024-05-28 21:27:42 [cmd, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [LSB, CPU Usage: 0.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [SDXHelper, CPU Usage: 1.0 s., Memory Usage: 6.0 MB]
2024-05-28 21:27:42 [WINWORD, CPU Usage: 225.6 s., Memory Usage: 200.0 MB]
2024-05-28 21:27:42 [ai, CPU Usage: 0.3 s., Memory Usage: 3.0 MB]
2024-05-28 21:27:42 [devenv, CPU Usage: 181.4 s., Memory Usage: 99.0 MB]
2024-05-28 21:27:42 [PerfWatson2, CPU Usage: 4.0 s., Memory Usage: 18.0 MB]
2024-05-28 21:27:42 [Microsoft.ServiceHub.Controller, CPU Usage: 2.6 s., Memory Usage: 10.0 MB]
2024-05-28 21:27:42 [ServiceHub.VSDetouredHost, CPU Usage: 1.1 s., Memory Usage: 14.0 MB]
2024-05-28 21:27:42 [ServiceHub.IdentityHost, CPU Usage: 1.9 s., Memory Usage: 5.0 MB]
2024-05-28 21:27:42 [ServiceHub.SettingsHost, CPU Usage: 2.0 s., Memory Usage: 18.0 MB]
2024-05-28 21:27:42 [ServiceHub.ThreadedWaitDialog, CPU Usage: 1.1 s., Memory Usage: 13.0 MB]
2024-05-28 21:27:42 [ServiceHub.IndexingService, CPU Usage: 1.7 s., Memory Usage: 8.0 MB]
2024-05-28 21:27:42 [ServiceHub.RoslynCodeAnalysisService, CPU Usage: 21.7 s., Memory Usage: 7.0 MB]
2024-05-28 21:27:42 [ServiceHub.Host.AnyCPU, CPU Usage: 4.1 s., Memory Usage: 20.0 MB]
2024-05-28 21:27:42 [ServiceHub.TestWindowStoreHost, CPU Usage: 0.8 s., Memory Usage: 11.0 MB]
2024-05-28 21:27:42 [ServiceHub.IntellicodeModelService, CPU Usage: 1.0 s., Memory Usage: 3.0 MB]
2024-05-28 21:27:42 [ServiceHub.Host.dotnet.x64, CPU Usage: 3.2 s., Memory Usage: 7.0 MB]
2024-05-28 21:27:42 [ApplicationFrameHost, CPU Usage: 0.2 s., Memory Usage: 22.0 MB]
2024-05-28 21:27:42 [RtkUWP, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [audiodg, CPU Usage: 27.2 s., Memory Usage: 8.0 MB]
2024-05-28 21:27:42 [WpfSurface, CPU Usage: 1.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [TaskManager, CPU Usage: 70.0 s., Memory Usage: 84.0 MB]
2024-05-28 21:27:42 [notepad, CPU Usage: 0.1 s., Memory Usage: 4.0 MB]
2024-05-28 21:27:42 [explorer, CPU Usage: 8.0 s., Memory Usage: 83.0 MB]
2024-05-28 21:27:42 [StartMenuExperienceHost, CPU Usage: 0.8 s., Memory Usage: 13.0 MB]
2024-05-28 21:27:42 [TextInputHost, CPU Usage: 0.4 s., Memory Usage: 9.0 MB]
2024-05-28 21:27:42 [SearchApp, CPU Usage: 2.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:42 [ShellExperienceHost, CPU Usage: 0.5 s., Memory Usage: 40.0 MB]
2024-05-28 21:27:42 [ScreenSketch, CPU Usage: 0.6 s., Memory Usage: 83.0 MB]
2024-05-28 21:27:42 [smartscreen, CPU Usage: 0.0 s., Memory Usage: 22.0 MB]
2024-05-28 21:27:42 [Telegram, CPU Usage: 2.9 s., Memory Usage: 262.0 MB]
2024-05-28 21:27:52 [System, CPU Usage: 323.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [Registry, CPU Usage: 1.0 s., Memory Usage: 12.0 MB]
2024-05-28 21:27:52 [smss, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [csrss, CPU Usage: 5.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:52 [wininit, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [services, CPU Usage: 6.8 s., Memory Usage: 5.0 MB]
2024-05-28 21:27:52 [lsass, CPU Usage: 3.3 s., Memory Usage: 12.0 MB]
2024-05-28 21:27:52 [svchost, CPU Usage: 58.3 s., Memory Usage: 220.0 MB]
2024-05-28 21:27:52 [fontdrvhost, CPU Usage: 0.9 s., Memory Usage: 13.0 MB]
2024-05-28 21:27:52 [WUDFHost, CPU Usage: 0.7 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:52 [winlogon, CPU Usage: 0.2 s., Memory Usage: 1.0 MB]
2024-05-28 21:27:52 [dwm, CPU Usage: 152.0 s., Memory Usage: 453.0 MB]
2024-05-28 21:27:52 [IntelCpHDCPSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [IntelCpHeciSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [igfxCUIService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [NVDisplay.Container, CPU Usage: 15.2 s., Memory Usage: 5.0 MB]
2024-05-28 21:27:52 [svchost, CPU Usage: 1.4 s., Memory Usage: 12.0 MB]
2024-05-28 21:27:52 [Memory Compression, CPU Usage: 156.8 s., Memory Usage: 334.0 MB]
2024-05-28 21:27:52 [WmiPrvSE, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [wlanext, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [conhost, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [OneApp.IGCC.WinService, CPU Usage: 0.9 s., Memory Usage: 3.0 MB]
2024-05-28 21:27:52 [FMService64, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [DAX3API, CPU Usage: 1.1 s., Memory Usage: 1.0 MB]
2024-05-28 21:27:52 [Lenovo.Modern.ImController, CPU Usage: 2.4 s., Memory Usage: 6.0 MB]
2024-05-28 21:27:52 [LenovoUtilityService, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [esif_uf, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [OfficeClickToRun, CPU Usage: 1.4 s., Memory Usage: 6.0 MB]
2024-05-28 21:27:52 [LMS, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [MpDefenderCoreService, CPU Usage: 1.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:52 [nvcontainer, CPU Usage: 34.7 s., Memory Usage: 26.0 MB]
2024-05-28 21:27:52 [RtkAudUService64, CPU Usage: 0.4 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:52 [RstMwService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [MsMpEng, CPU Usage: 131.8 s., Memory Usage: 152.0 MB]
2024-05-28 21:27:52 [dasHost, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [jhi_service, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [dllhost, CPU Usage: 0.2 s., Memory Usage: 3.0 MB]
2024-05-28 21:27:52 [NisSrv, CPU Usage: 0.1 s., Memory Usage: 4.0 MB]
2024-05-28 21:27:52 [SgrmBroker, CPU Usage: 0.2 s., Memory Usage: 3.0 MB]
2024-05-28 21:27:52 [SearchIndexer, CPU Usage: 6.5 s., Memory Usage: 8.0 MB]
2024-05-28 21:27:52 [sihost, CPU Usage: 1.7 s., Memory Usage: 19.0 MB]
2024-05-28 21:27:52 [PresentationFontCache, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [FnHotkeyCapsLKNumLK, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [taskhostw, CPU Usage: 0.5 s., Memory Usage: 4.0 MB]
2024-05-28 21:27:52 [FnHotkeyUtility, CPU Usage: 0.5 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:52 [ctfmon, CPU Usage: 4.7 s., Memory Usage: 8.0 MB]
2024-05-28 21:27:52 [unsecapp, CPU Usage: 0.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:27:52 [igfxEM, CPU Usage: 2.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [RuntimeBroker, CPU Usage: 2.5 s., Memory Usage: 54.0 MB]
2024-05-28 21:27:52 [nvsphelper64, CPU Usage: 1.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [NVIDIA Overlay, CPU Usage: 6.0 s., Memory Usage: 21.0 MB]
2024-05-28 21:27:52 [memreduct, CPU Usage: 1.4 s., Memory Usage: 1.0 MB]
2024-05-28 21:27:52 [firefox, CPU Usage: 665.1 s., Memory Usage: 1500.0 MB]
2024-05-28 21:27:52 [SecurityHealthService, CPU Usage: 0.1 s., Memory Usage: 3.0 MB]
2024-05-28 21:27:52 [cmd, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [LSB, CPU Usage: 0.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [SDXHelper, CPU Usage: 1.0 s., Memory Usage: 6.0 MB]
2024-05-28 21:27:52 [WINWORD, CPU Usage: 225.6 s., Memory Usage: 200.0 MB]
2024-05-28 21:27:52 [ai, CPU Usage: 0.3 s., Memory Usage: 3.0 MB]
2024-05-28 21:27:52 [devenv, CPU Usage: 182.1 s., Memory Usage: 99.0 MB]
2024-05-28 21:27:52 [PerfWatson2, CPU Usage: 4.0 s., Memory Usage: 18.0 MB]
2024-05-28 21:27:52 [Microsoft.ServiceHub.Controller, CPU Usage: 2.6 s., Memory Usage: 10.0 MB]
2024-05-28 21:27:52 [ServiceHub.VSDetouredHost, CPU Usage: 1.1 s., Memory Usage: 14.0 MB]
2024-05-28 21:27:52 [ServiceHub.IdentityHost, CPU Usage: 1.9 s., Memory Usage: 5.0 MB]
2024-05-28 21:27:52 [ServiceHub.SettingsHost, CPU Usage: 2.0 s., Memory Usage: 18.0 MB]
2024-05-28 21:27:52 [ServiceHub.ThreadedWaitDialog, CPU Usage: 1.1 s., Memory Usage: 13.0 MB]
2024-05-28 21:27:52 [ServiceHub.IndexingService, CPU Usage: 1.7 s., Memory Usage: 8.0 MB]
2024-05-28 21:27:52 [ServiceHub.RoslynCodeAnalysisService, CPU Usage: 21.7 s., Memory Usage: 7.0 MB]
2024-05-28 21:27:52 [ServiceHub.Host.AnyCPU, CPU Usage: 4.1 s., Memory Usage: 20.0 MB]
2024-05-28 21:27:52 [ServiceHub.TestWindowStoreHost, CPU Usage: 0.8 s., Memory Usage: 11.0 MB]
2024-05-28 21:27:52 [ServiceHub.IntellicodeModelService, CPU Usage: 1.0 s., Memory Usage: 3.0 MB]
2024-05-28 21:27:52 [ServiceHub.Host.dotnet.x64, CPU Usage: 3.2 s., Memory Usage: 7.0 MB]
2024-05-28 21:27:52 [ApplicationFrameHost, CPU Usage: 0.2 s., Memory Usage: 22.0 MB]
2024-05-28 21:27:52 [RtkUWP, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [audiodg, CPU Usage: 27.3 s., Memory Usage: 8.0 MB]
2024-05-28 21:27:52 [WpfSurface, CPU Usage: 1.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [TaskManager, CPU Usage: 70.9 s., Memory Usage: 83.0 MB]
2024-05-28 21:27:52 [notepad, CPU Usage: 0.1 s., Memory Usage: 4.0 MB]
2024-05-28 21:27:52 [explorer, CPU Usage: 8.0 s., Memory Usage: 84.0 MB]
2024-05-28 21:27:52 [StartMenuExperienceHost, CPU Usage: 0.8 s., Memory Usage: 13.0 MB]
2024-05-28 21:27:52 [TextInputHost, CPU Usage: 0.4 s., Memory Usage: 10.0 MB]
2024-05-28 21:27:52 [SearchApp, CPU Usage: 2.5 s., Memory Usage: 0.0 MB]
2024-05-28 21:27:52 [ShellExperienceHost, CPU Usage: 0.5 s., Memory Usage: 40.0 MB]
2024-05-28 21:27:52 [ScreenSketch, CPU Usage: 0.6 s., Memory Usage: 83.0 MB]
2024-05-28 21:27:52 [smartscreen, CPU Usage: 0.0 s., Memory Usage: 22.0 MB]
2024-05-28 21:27:52 [Telegram, CPU Usage: 2.9 s., Memory Usage: 262.0 MB]
2024-05-28 21:28:02 [System, CPU Usage: 323.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [Registry, CPU Usage: 1.0 s., Memory Usage: 12.0 MB]
2024-05-28 21:28:02 [smss, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [csrss, CPU Usage: 5.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:28:02 [wininit, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [services, CPU Usage: 6.8 s., Memory Usage: 5.0 MB]
2024-05-28 21:28:02 [lsass, CPU Usage: 3.3 s., Memory Usage: 12.0 MB]
2024-05-28 21:28:02 [svchost, CPU Usage: 58.3 s., Memory Usage: 219.0 MB]
2024-05-28 21:28:02 [fontdrvhost, CPU Usage: 0.9 s., Memory Usage: 13.0 MB]
2024-05-28 21:28:02 [WUDFHost, CPU Usage: 0.7 s., Memory Usage: 2.0 MB]
2024-05-28 21:28:02 [winlogon, CPU Usage: 0.2 s., Memory Usage: 1.0 MB]
2024-05-28 21:28:02 [dwm, CPU Usage: 152.1 s., Memory Usage: 453.0 MB]
2024-05-28 21:28:02 [IntelCpHDCPSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [IntelCpHeciSvc, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [igfxCUIService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [NVDisplay.Container, CPU Usage: 15.2 s., Memory Usage: 5.0 MB]
2024-05-28 21:28:02 [svchost, CPU Usage: 1.4 s., Memory Usage: 12.0 MB]
2024-05-28 21:28:02 [Memory Compression, CPU Usage: 156.8 s., Memory Usage: 334.0 MB]
2024-05-28 21:28:02 [WmiPrvSE, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [wlanext, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [conhost, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [OneApp.IGCC.WinService, CPU Usage: 0.9 s., Memory Usage: 3.0 MB]
2024-05-28 21:28:02 [FMService64, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [DAX3API, CPU Usage: 1.1 s., Memory Usage: 1.0 MB]
2024-05-28 21:28:02 [Lenovo.Modern.ImController, CPU Usage: 2.4 s., Memory Usage: 6.0 MB]
2024-05-28 21:28:02 [LenovoUtilityService, CPU Usage: 0.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [esif_uf, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [OfficeClickToRun, CPU Usage: 1.4 s., Memory Usage: 6.0 MB]
2024-05-28 21:28:02 [LMS, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [MpDefenderCoreService, CPU Usage: 1.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:28:02 [nvcontainer, CPU Usage: 34.7 s., Memory Usage: 26.0 MB]
2024-05-28 21:28:02 [RtkAudUService64, CPU Usage: 0.4 s., Memory Usage: 2.0 MB]
2024-05-28 21:28:02 [RstMwService, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [MsMpEng, CPU Usage: 131.9 s., Memory Usage: 143.0 MB]
2024-05-28 21:28:02 [dasHost, CPU Usage: 0.1 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [jhi_service, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [dllhost, CPU Usage: 0.2 s., Memory Usage: 3.0 MB]
2024-05-28 21:28:02 [NisSrv, CPU Usage: 0.1 s., Memory Usage: 4.0 MB]
2024-05-28 21:28:02 [SgrmBroker, CPU Usage: 0.2 s., Memory Usage: 3.0 MB]
2024-05-28 21:28:02 [SearchIndexer, CPU Usage: 6.5 s., Memory Usage: 8.0 MB]
2024-05-28 21:28:02 [sihost, CPU Usage: 1.7 s., Memory Usage: 19.0 MB]
2024-05-28 21:28:02 [PresentationFontCache, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [FnHotkeyCapsLKNumLK, CPU Usage: 0.2 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [taskhostw, CPU Usage: 0.5 s., Memory Usage: 4.0 MB]
2024-05-28 21:28:02 [FnHotkeyUtility, CPU Usage: 0.5 s., Memory Usage: 2.0 MB]
2024-05-28 21:28:02 [ctfmon, CPU Usage: 4.7 s., Memory Usage: 9.0 MB]
2024-05-28 21:28:02 [unsecapp, CPU Usage: 0.0 s., Memory Usage: 2.0 MB]
2024-05-28 21:28:02 [igfxEM, CPU Usage: 2.4 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [RuntimeBroker, CPU Usage: 2.5 s., Memory Usage: 54.0 MB]
2024-05-28 21:28:02 [nvsphelper64, CPU Usage: 1.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [NVIDIA Overlay, CPU Usage: 6.0 s., Memory Usage: 21.0 MB]
2024-05-28 21:28:02 [memreduct, CPU Usage: 1.4 s., Memory Usage: 1.0 MB]
2024-05-28 21:28:02 [firefox, CPU Usage: 665.3 s., Memory Usage: 1505.0 MB]
2024-05-28 21:28:02 [SecurityHealthService, CPU Usage: 0.1 s., Memory Usage: 3.0 MB]
2024-05-28 21:28:02 [cmd, CPU Usage: 0.0 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [LSB, CPU Usage: 0.3 s., Memory Usage: 0.0 MB]
2024-05-28 21:28:02 [SDXHelper, CPU Usage: 1.0 s., Memory Usage: 6.0 MB]
2024-05-28 21:28:02 [WINWORD, CPU Usage: 225.6 s., Memory Usage: 193.0 MB]
2024-05-28 21:28:02 [ai, CPU Usage: 0.3 s., Memory Usage: 3.0 MB]
2024-05-28 21:28:02 [devenv, CPU Usage: 182.4 s., Memory Usage: 99.0 MB]
2024-05-28 21:28:02 [PerfWatson2, CPU Usage: 4.0 s., Memory Usage: 18.0 MB]
2024-05-28 21:28:02 [Microsoft.ServiceHub.Controller, CPU Usage: 2.6 s., Memory Usage: 10.0 MB]
2024-05-28 21:28:02 [ServiceHub.VSDetouredHost, CPU Usage: 1.1 s., Memory Usage: 14.0 MB]
2024-05-28 21:28:02 [ServiceHub.IdentityHost, CPU Usage: 1.9 s., Memory Usage: 5.0 MB]
2024-05-28 21:28:02 [ServiceHub.SettingsHost, CPU Usage: 2.0 s., Memory Usage: 18.0 MB]
2024-05-28 21:28:02 [ServiceHub.ThreadedWaitDialog, CPU Usage: 1.1 s., Memory Usage: 13.0 MB]
2024-05-28 21:28:02 [ServiceHub.IndexingService, CPU Usage: 1.7 s., Memory Usage: 8.0 MB]
2024-05-28 21:28:02 [ServiceHub.RoslynCodeAnalysisService, CPU Usage: 21.7 s., Memory Usage: 7.0 MB]
2024-05-28 21:28:02 [ServiceHub.Host.AnyCPU, CPU Usage: 4.1 s., Memory Usage: 20.0 MB]
2024-05-28 21:28:02 [ServiceHub.TestWindowStoreHost, CPU Usage: 0.8 s., Memory Usage: 11.0 MB]
2024-05-28 21:28:02 [ServiceHub.IntellicodeModelService, CPU Usage: 1.0 s., Memory Usage: 3.0 MB]
2024-05-28 21:28:02 [ServiceHub.Host.dotnet.x64, CPU Usage: 3.2 s., Memory Usage: 7.0 MB]
